Example,Mode,Safe,AvgUserTimeSec,AvgSystemTimeSec,AvgCPUPercent,AvgElapsedTime,StdElapsedTime,AvgMaxMemoryKB,StdMaxMemoryKB,AvgNumSMTCalls,Classification,Ground Truth,Tags
Pointer_Ex5-True,-g --gpdr-smi,TIMEOUT,33.092,0.296,110.6,30.054000000000002,0.005477225575050571,284629.6,1659.8689104866082,0.0,,True,pointer if
Pointer_Ex5-True,-gB --gpdr-smi,Proof,1.416,0.12,179.4,0.858,0.016431676725154998,138216.0,391.43837318280384,21.0,True Positive,True,pointer if
Pointer_Ex5-True,-g --gpdr-ats,TIMEOUT,33.468,1.424,115.6,30.044,0.020736441353327535,297012.8,1603.9660844294683,0.0,,True,pointer if
Pointer_Ex5-True,-gB --gpdr-ats,-,1.234,0.11599999999999999,191.4,0.704,0.01140175425099139,128939.2,830.9146767267985,0.0,,True,pointer if
Pointer_Ex5-True,-g --gpdr-smi --gpdr-ats,TIMEOUT,33.326,0.256,111.4,30.042,0.016431676725153662,285943.2,4735.752865173604,0.0,,True,pointer if
Pointer_Ex5-True,-gB --gpdr-smi --gpdr-ats,Proof,1.422,0.122,181.6,0.8480000000000001,0.004472135954999583,130132.8,495.22035499361294,20.0,True Positive,True,pointer if
SvBenchmarksJava_Algorithms_BellmanFord01-True,--warmup,-,0.552,0.054000000000000006,203.4,0.296,0.005477225575051666,80590.4,313.4913076944878,0.0,,True,array loop havoc assert if
SvBenchmarksJava_Algorithms_BellmanFord01-True,-b,TIMEOUT,33.227999999999994,0.278,110.2,30.296,0.09838699100999024,370421.6,27073.995434734046,0.0,,True,array loop havoc assert if
SvBenchmarksJava_Algorithms_BellmanFord01-True,-k,Crash,1.354,0.11000000000000001,195.0,0.75,0.017320508075688787,132840.8,1063.2267867205,4.0,,True,array loop havoc assert if
SvBenchmarksJava_Algorithms_BellmanFord01-True,-k --kInd-inv,Crash,1.3699999999999999,0.11200000000000002,200.4,0.738,0.008366600265340763,133320.8,836.8674924980658,4.0,,True,array loop havoc assert if
SvBenchmarksJava_Algorithms_BellmanFord01-True,-bk,Crash,1.522,0.122,202.4,0.808,0.0178885438199983,139981.6,1266.2309426009142,5.0,,True,array loop havoc assert if
SvBenchmarksJava_Algorithms_BellmanFord01-True,-bk --kInd-inv,Crash,1.544,0.124,204.4,0.8160000000000001,0.0134164078649987,140588.8,1569.2199335975822,5.0,,True,array loop havoc assert if
SvBenchmarksJava_Algorithms_BellmanFord01-True,-p,Proof,1.7,0.172,203.0,0.9199999999999999,0.01999999999999999,160198.4,1511.9089919700855,16.0,True Positive,True,array loop havoc assert if
SvBenchmarksJava_Algorithms_BellmanFord01-True,-g,-,0.596,0.06,210.2,0.312,0.004472135954999584,82789.6,334.9817905498745,0.0,,True,array loop havoc assert if
SvBenchmarksJava_Algorithms_BellmanFord01-True,-gB,-,0.596,0.05600000000000001,210.4,0.312,0.004472135954999584,82633.6,1037.148398253596,0.0,,True,array loop havoc assert if
SvBenchmarksJava_Algorithms_BellmanFord01-True,-g --gpdr-smi,-,0.598,0.054000000000000006,209.0,0.31,0.0,82127.2,559.8028224294694,0.0,,True,array loop havoc assert if
SvBenchmarksJava_Algorithms_BellmanFord01-True,-gB --gpdr-smi,-,0.5980000000000001,0.06000000000000001,212.8,0.31,0.007071067811865481,82008.0,883.6605683179487,0.0,,True,array loop havoc assert if
SvBenchmarksJava_Algorithms_BellmanFord01-True,-g --gpdr-ats,TIMEOUT,35.488,0.958,120.6,30.083999999999996,0.008944271909999166,679882.4,49161.31858280451,0.0,,True,array loop havoc assert if
SvBenchmarksJava_Algorithms_BellmanFord01-True,-gB --gpdr-ats,-,2.604,0.15,241.8,1.134,0.024083189157584502,202141.6,2230.204654286238,0.0,,True,array loop havoc assert if
SvBenchmarksJava_Algorithms_BellmanFord01-True,-g --gpdr-smi --gpdr-ats,Crash,1.652,0.118,214.6,0.8219999999999998,0.004472135954999583,148080.0,563.8510441597142,8.0,,True,array loop havoc assert if
SvBenchmarksJava_Algorithms_BellmanFord01-True,-gB --gpdr-smi --gpdr-ats,Crash,2.0780000000000003,0.14200000000000002,230.6,0.962,0.008366600265340763,189174.4,1708.3432910278893,8.0,,True,array loop havoc assert if
SvBenchmarksJava_Algorithms_Insertionsort-True,--warmup,-,0.534,0.05600000000000001,202.2,0.29,0.007071067811865462,78420.0,1378.3845617243396,0.0,,True,array loop
SvBenchmarksJava_Algorithms_Insertionsort-True,-b,TIMEOUT,33.172000000000004,0.256,109.4,30.348000000000003,0.00836660026534079,339625.6,6584.963234521511,0.0,,True,array loop
SvBenchmarksJava_Algorithms_Insertionsort-True,-k,Crash,1.814,0.12,193.2,1.0,0.010000000000000009,139276.0,3167.503749011199,14.0,,True,array loop
SvBenchmarksJava_Algorithms_Insertionsort-True,-k --kInd-inv,Crash,1.818,0.11200000000000002,193.2,0.9960000000000001,0.01140175425099139,139347.2,3275.2934525016226,14.0,,True,array loop
SvBenchmarksJava_Algorithms_Insertionsort-True,-bk,Crash,2.7600000000000002,0.126,219.6,1.312,0.013038404810405309,167675.2,1846.9681101740766,20.0,,True,array loop
SvBenchmarksJava_Algorithms_Insertionsort-True,-bk --kInd-inv,Crash,2.73,0.13599999999999998,216.4,1.322,0.021679483388678818,165520.8,2672.380811186909,20.0,,True,array loop
SvBenchmarksJava_Algorithms_Insertionsort-True,-p,Proof,1.1320000000000001,0.126,181.0,0.696,0.005477225575051666,124903.2,1332.625678876105,7.0,True Positive,True,array loop
SvBenchmarksJava_Algorithms_Insertionsort-True,-g,-,0.5700000000000001,0.06,207.8,0.302,0.008366600265340763,79877.6,427.378988720784,0.0,,True,array loop
SvBenchmarksJava_Algorithms_Insertionsort-True,-gB,-,0.562,0.05600000000000001,205.4,0.3,0.0,79973.6,460.96073585501836,0.0,,True,array loop
SvBenchmarksJava_Algorithms_Insertionsort-True,-g --gpdr-smi,-,0.578,0.05600000000000001,209.8,0.302,0.013038404810405309,79692.8,631.2869395132454,0.0,,True,array loop
SvBenchmarksJava_Algorithms_Insertionsort-True,-gB --gpdr-smi,-,0.5599999999999999,0.057999999999999996,207.6,0.298,0.010954451150103309,79751.2,590.4466106262275,0.0,,True,array loop
SvBenchmarksJava_Algorithms_Insertionsort-True,-g --gpdr-ats,TIMEOUT,34.396,1.21,117.8,30.056,0.00894427190999877,369281.6,27416.07566374152,0.0,,True,array loop
SvBenchmarksJava_Algorithms_Insertionsort-True,-gB --gpdr-ats,-,1.578,0.10800000000000001,213.6,0.788,0.017888543819998333,135726.4,776.1680230465566,0.0,,True,array loop
SvBenchmarksJava_Algorithms_Insertionsort-True,-g --gpdr-smi --gpdr-ats,TIMEOUT,37.36,1.194,127.4,30.172000000000004,0.014832396974192088,2506108.8,124882.25851256854,0.0,,True,array loop
SvBenchmarksJava_Algorithms_Insertionsort-True,-gB --gpdr-smi --gpdr-ats,Proof,3.214,0.302,228.8,1.534,0.015165750888103114,472760.8,9067.20084700896,27.0,True Positive,True,array loop
SvBenchmarksJava_JbmcRegression_Array2-True,--warmup,-,0.534,0.052000000000000005,204.8,0.284,0.008944271909999139,75512.0,325.3428960343225,0.0,,True,array assert havoc if
SvBenchmarksJava_JbmcRegression_Array2-True,-b,NoResult,9.66,0.26,148.2,6.67,0.019999999999999907,404386.4,26680.89542725281,101.0,,True,array assert havoc if
SvBenchmarksJava_JbmcRegression_Array2-True,-k,Proof,2.164,0.136,198.0,1.156,0.008944271909999166,158219.2,616.3596352779763,29.0,True Positive,True,array assert havoc if
SvBenchmarksJava_JbmcRegression_Array2-True,-k --kInd-inv,Proof,2.182,0.132,199.4,1.16,0.01581138830084191,157547.2,2556.286994842324,29.0,True Positive,True,array assert havoc if
SvBenchmarksJava_JbmcRegression_Array2-True,-bk,Proof,2.246,0.126,205.6,1.154,0.008944271909999166,157944.0,4014.0572990429523,28.0,True Positive,True,array assert havoc if
SvBenchmarksJava_JbmcRegression_Array2-True,-bk --kInd-inv,Proof,2.258,0.126,204.6,1.162,0.004472135954999584,159797.6,2218.212974445871,28.0,True Positive,True,array assert havoc if
SvBenchmarksJava_JbmcRegression_Array2-True,-p,Proof,1.008,0.10600000000000001,181.8,0.61,0.010000000000000009,121060.0,785.9618311343115,2.0,True Positive,True,array assert havoc if
SvBenchmarksJava_JbmcRegression_Array2-True,-g,-,0.548,0.05600000000000001,208.2,0.286,0.005477225575051635,77051.2,376.2807462520505,0.0,,True,array assert havoc if
SvBenchmarksJava_JbmcRegression_Array2-True,-gB,-,0.55,0.062,208.6,0.292,0.013038404810405283,76484.8,332.1132337020011,0.0,,True,array assert havoc if
SvBenchmarksJava_JbmcRegression_Array2-True,-g --gpdr-smi,-,0.54,0.044,205.0,0.286,0.005477225575051635,76593.6,609.6070865729827,0.0,,True,array assert havoc if
SvBenchmarksJava_JbmcRegression_Array2-True,-gB --gpdr-smi,-,0.55,0.05600000000000001,206.4,0.292,0.008366600265340743,77260.8,335.6831839696472,0.0,,True,array assert havoc if
SvBenchmarksJava_JbmcRegression_Array2-True,-g --gpdr-ats,TIMEOUT,34.269999999999996,1.322,117.8,30.05,0.014142135623730021,307544.0,2840.7886229003384,0.0,,True,array assert havoc if
SvBenchmarksJava_JbmcRegression_Array2-True,-gB --gpdr-ats,-,1.384,0.126,202.6,0.742,0.016431676725154998,130166.4,852.5097066896071,0.0,,True,array assert havoc if
SvBenchmarksJava_JbmcRegression_Array2-True,-g --gpdr-smi --gpdr-ats,TIMEOUT,33.922000000000004,0.26,113.2,30.05,0.012247448713914904,294362.4,3534.3849252734203,0.0,,True,array assert havoc if
SvBenchmarksJava_JbmcRegression_Array2-True,-gB --gpdr-smi --gpdr-ats,Proof,31.538,0.276,111.4,28.395999999999997,0.18036074961032994,296868.8,2420.655117938117,2045.0,True Positive,True,array assert havoc if
SvBenchmarksJava_JbmcRegression_Assert1-True,--warmup,-,0.53,0.06,200.8,0.292,0.010954451150103317,74905.6,604.7716924592288,0.0,,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert1-True,-b,NoResult,8.476,0.23199999999999998,152.0,5.712000000000001,0.07395944834840225,347757.6,3048.0519680609123,101.0,,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert1-True,-k,Proof,1.228,0.118,179.8,0.748,0.035637059362410954,129953.6,823.8669795543453,9.0,True Positive,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert1-True,-k --kInd-inv,Proof,1.196,0.11399999999999999,168.2,0.778,0.008366600265340763,130251.2,641.8872175078734,9.0,True Positive,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert1-True,-bk,Proof,1.286,0.11200000000000002,177.4,0.788,0.03033150177620618,130632.0,1023.6718224118509,10.0,True Positive,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert1-True,-bk --kInd-inv,Proof,1.292,0.11200000000000002,179.2,0.782,0.004472135954999584,130131.2,678.3709899457671,10.0,True Positive,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert1-True,-p,Proof,0.982,0.10800000000000001,171.8,0.634,0.01140175425099139,124469.6,544.4674462261265,3.0,True Positive,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert1-True,-g,TIMEOUT,33.516,1.41,116.0,30.052,0.014832396974190771,309509.6,5375.372433608671,0.0,,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert1-True,-gB,Proof,3.7619999999999996,0.22000000000000003,198.4,2.002,0.021679483388678797,188048.8,3145.8663671554773,102.0,True Positive,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert1-True,-g --gpdr-smi,TIMEOUT,32.662,0.266,109.0,30.056,0.005477225575050572,293763.2,3577.3503043453825,0.0,,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert1-True,-gB --gpdr-smi,Proof,2.126,0.132,165.4,1.366,0.011401754250991322,139919.2,1132.5701744262913,59.0,True Positive,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert1-True,-g --gpdr-ats,TIMEOUT,33.786,1.416,116.6,30.048000000000002,0.013038404810404474,301456.0,2980.9756792030357,0.0,,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert1-True,-gB --gpdr-ats,Proof,2.7380000000000004,0.162,212.2,1.362,0.025884358211089493,157123.2,6591.08027564526,54.0,True Positive,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert1-True,-g --gpdr-smi --gpdr-ats,TIMEOUT,33.492000000000004,0.28,112.0,30.05,0.012247448713914904,289816.8,7242.296541843616,0.0,,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert1-True,-gB --gpdr-smi --gpdr-ats,Proof,2.512,0.11599999999999999,178.0,1.474,0.018165902124584965,135709.6,1194.2113715754008,66.0,True Positive,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert2-False,--warmup,-,0.508,0.057999999999999996,203.0,0.28,0.007071067811865462,74504.0,567.7534676248133,0.0,,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert2-False,-b,Counterexample,1.136,0.11000000000000001,182.0,0.682,0.004472135954999534,129192.0,506.3911531612692,5.0,True Negative,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert2-False,-k,Counterexample,1.438,0.122,172.8,0.9019999999999999,0.010954451150103331,130543.2,310.96494979338104,19.0,True Negative,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert2-False,-k --kInd-inv,Counterexample,1.45,0.10800000000000001,172.4,0.9,0.012247448713915901,131413.6,216.76900147391925,19.0,True Negative,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert2-False,-bk,Counterexample,1.33,0.122,179.0,0.8099999999999999,0.007071067811865442,131036.0,238.42818625321965,13.0,True Negative,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert2-False,-bk --kInd-inv,Counterexample,1.326,0.11600000000000002,177.4,0.8099999999999999,0.014142135623730904,130822.4,853.4850906723561,13.0,True Negative,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert2-False,-p,NoResult,0.978,0.10400000000000001,171.8,0.63,0.010000000000000009,124851.2,542.6704340573568,3.0,,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert2-False,-g,TIMEOUT,33.288,1.452,115.0,30.048000000000002,0.010954451150103088,308962.4,6965.9518229743735,0.0,,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert2-False,-gB,Proof,2.714,0.164,187.0,1.538,0.010954451150103331,149772.0,2018.6708498415485,70.0,False Positive,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert2-False,-g --gpdr-smi,TIMEOUT,32.588,0.276,109.0,30.052,0.013038404810404202,293268.0,3389.314975035516,0.0,,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert2-False,-gB --gpdr-smi,Proof,1.782,0.118,171.2,1.108,0.013038404810405309,139034.4,508.6027919703155,41.0,False Positive,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert2-False,-g --gpdr-ats,TIMEOUT,33.586,1.456,116.0,30.048000000000002,0.013038404810404474,301539.2,2615.9012213766787,0.0,,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert2-False,-gB --gpdr-ats,Proof,2.0140000000000002,0.142,189.4,1.136,0.019493588689617872,135456.8,219.29705880380612,38.0,False Positive,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert2-False,-g --gpdr-smi --gpdr-ats,TIMEOUT,33.162,0.266,111.0,30.046000000000003,0.008944271909998969,283481.6,535.4967787017957,0.0,,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert2-False,-gB --gpdr-smi --gpdr-ats,Proof,1.92,0.132,173.8,1.18,0.010000000000000009,131704.8,1053.7605040994847,44.0,False Positive,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert3-False,--warmup,-,0.52,0.05600000000000001,201.2,0.288,0.010954451150103302,75020.8,429.6733643129395,0.0,,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert3-False,-b,Counterexample,1.19,0.11200000000000002,182.2,0.716,0.005477225575051666,130761.6,841.7914230971945,6.0,True Negative,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert3-False,-k,Counterexample,1.7,0.128,180.4,1.012,0.014832396974191338,132657.6,657.7330765591769,24.0,True Negative,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert3-False,-k --kInd-inv,Counterexample,1.6960000000000002,0.12,178.8,1.014,0.005477225575051666,132956.8,862.4124303371328,24.0,True Negative,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert3-False,-bk,Counterexample,1.532,0.12,181.0,0.9099999999999999,0.012247448713915901,131538.4,287.78603162766603,18.0,True Negative,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert3-False,-bk --kInd-inv,Counterexample,1.524,0.122,181.0,0.9099999999999999,0.007071067811865481,131492.8,402.5160866350561,18.0,True Negative,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert3-False,-p,NoResult,1.028,0.10200000000000001,176.0,0.642,0.008366600265340763,125322.4,516.0976651758851,3.0,,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert3-False,-g,TIMEOUT,33.082,1.42,114.4,30.044,0.008944271909999166,302109.6,6090.189882097273,0.0,,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert3-False,-gB,Proof,6.7700000000000005,0.306,162.4,4.343999999999999,0.03781534080237818,203472.0,1725.2779486216127,279.0,False Positive,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert3-False,-g --gpdr-smi,TIMEOUT,32.678,0.262,109.2,30.042,0.013038404810404474,295417.6,6019.265470138362,0.0,,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert3-False,-gB --gpdr-smi,Proof,3.7020000000000004,0.142,157.8,2.428,0.00836660026534079,156716.8,1073.2992127081804,148.0,False Positive,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert3-False,-g --gpdr-ats,TIMEOUT,33.816,1.466,117.0,30.052,0.008366600265340364,301885.6,3506.076553642262,0.0,,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert3-False,-gB --gpdr-ats,Proof,4.436,0.21200000000000002,193.6,2.396,0.008944271909999142,182004.0,3137.186000223767,135.0,False Positive,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert3-False,-g --gpdr-smi --gpdr-ats,TIMEOUT,32.674,0.27599999999999997,109.0,30.04,0.009999999999999787,282333.6,1615.2438825143402,0.0,,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert3-False,-gB --gpdr-smi --gpdr-ats,Proof,4.404,0.16,158.0,2.888,0.1414920492465919,156035.2,2152.513693336235,165.0,False Positive,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert4-False,--warmup,-,0.484,0.05600000000000001,171.6,0.312,0.022803508501982758,74888.8,558.6440727332565,0.0,,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert4-False,-b,Counterexample,1.14,0.10800000000000001,180.0,0.69,0.007071067811865442,129186.4,1059.156645638406,5.0,True Negative,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert4-False,-k,Counterexample,1.49,0.11399999999999999,176.6,0.9019999999999999,0.008366600265340763,130736.0,808.2672825247846,19.0,True Negative,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert4-False,-k --kInd-inv,Counterexample,1.448,0.12,173.0,0.906,0.01341640786499875,130592.8,650.81733228303,19.0,True Negative,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert4-False,-bk,Counterexample,1.35,0.11200000000000002,180.0,0.8099999999999999,0.007071067811865442,130761.6,551.3227729742351,13.0,True Negative,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert4-False,-bk --kInd-inv,Counterexample,1.3519999999999999,0.11000000000000001,178.4,0.8160000000000001,0.011401754250991337,131095.2,435.46205345586657,13.0,True Negative,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert4-False,-p,NoResult,0.9719999999999999,0.10200000000000001,170.6,0.63,0.007071067811865481,125068.0,859.3253167456432,3.0,,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert4-False,-g,TIMEOUT,33.272,1.438,115.2,30.056,0.005477225575050572,308042.4,6650.722426924763,0.0,,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert4-False,-gB,Proof,2.7560000000000002,0.164,189.0,1.54,0.014142135623730963,149206.4,2182.1083382820384,70.0,False Positive,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert4-False,-g --gpdr-smi,TIMEOUT,32.578,0.26,108.8,30.052,0.013038404810404202,290404.0,3344.3815571791447,0.0,,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert4-False,-gB --gpdr-smi,Proof,1.778,0.126,171.8,1.11,0.007071067811865481,139368.8,212.77969827969963,41.0,False Positive,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert4-False,-g --gpdr-ats,TIMEOUT,33.384,1.438,115.2,30.059999999999995,3.972054645195637e-15,298952.0,1810.931252146254,0.0,,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert4-False,-gB --gpdr-ats,Proof,2.052,0.15,187.4,1.17,0.014142135623730963,135284.0,386.02590586643277,38.0,False Positive,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert4-False,-g --gpdr-smi --gpdr-ats,TIMEOUT,33.065999999999995,0.242,110.4,30.036,0.00894427190999877,282851.2,343.0381902937339,0.0,,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert4-False,-gB --gpdr-smi --gpdr-ats,Proof,1.9460000000000002,0.11599999999999999,174.8,1.178,0.010954451150103331,131178.4,657.8425343499765,44.0,False Positive,False,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert5-True,--warmup,-,0.514,0.05800000000000001,202.0,0.28200000000000003,0.013038404810405281,74737.6,371.5761025685048,0.0,,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert5-True,-b,NoResult,6.728,0.22000000000000003,167.8,4.134,0.02073644135332773,296101.6,2673.7697731854178,101.0,,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert5-True,-k,Proof,1.178,0.11599999999999999,182.6,0.708,0.004472135954999584,126710.4,569.101748371941,9.0,True Positive,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert5-True,-k --kInd-inv,Proof,1.196,0.118,183.0,0.718,0.008366600265340763,128791.2,323.7826431419695,9.0,True Positive,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert5-True,-bk,Proof,1.3,0.10400000000000001,192.2,0.732,0.004472135954999584,130643.2,649.7962757664898,10.0,True Positive,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert5-True,-bk --kInd-inv,Proof,1.272,0.11000000000000001,189.2,0.728,0.008366600265340763,130491.2,673.1620904358771,10.0,True Positive,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert5-True,-p,Proof,0.974,0.10400000000000001,185.6,0.58,0.010000000000000009,120502.4,251.0235048755395,2.0,True Positive,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert5-True,-g,TIMEOUT,33.34,1.434,115.0,30.058,0.00447213595499869,305258.4,4189.45304305944,0.0,,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert5-True,-gB,Proof,2.746,0.16599999999999998,190.0,1.53,0.01581138830084191,148824.8,658.540203784097,70.0,True Positive,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert5-True,-g --gpdr-smi,TIMEOUT,32.616,0.27999999999999997,108.8,30.054000000000002,0.005477225575050571,289436.8,237.8133722060221,0.0,,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert5-True,-gB --gpdr-smi,Proof,1.746,0.132,169.2,1.108,0.008366600265340763,138980.0,791.7625906798072,41.0,True Positive,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert5-True,-g --gpdr-ats,TIMEOUT,33.7,1.432,116.6,30.05,0.009999999999999787,302485.6,4405.2555884988105,0.0,,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert5-True,-gB --gpdr-ats,Proof,2.0119999999999996,0.138,190.2,1.128,0.0044721359549994835,135658.4,109.12744842614072,38.0,True Positive,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert5-True,-g --gpdr-smi --gpdr-ats,TIMEOUT,33.12,0.28600000000000003,110.6,30.052,0.00447213595499869,285676.0,4831.711084077772,0.0,,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert5-True,-gB --gpdr-smi --gpdr-ats,Proof,1.902,0.122,172.6,1.17,0.010000000000000009,131557.6,468.6286376225849,44.0,True Positive,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert6-True,--warmup,-,0.542,0.048,205.2,0.28600000000000003,0.008944271909999139,75038.4,275.515516804408,0.0,,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert6-True,-b,NoResult,7.256,0.23000000000000004,162.2,4.612,0.03563705936241093,333905.6,19693.608425070302,101.0,,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert6-True,-k,Proof,1.3900000000000001,0.11200000000000002,190.2,0.788,0.014832396974191338,130382.4,717.4878396182056,14.0,True Positive,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert6-True,-k --kInd-inv,Proof,1.3699999999999999,0.126,186.8,0.798,0.008366600265340763,130808.8,656.8129109571462,14.0,True Positive,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert6-True,-bk,Proof,1.492,0.10800000000000001,197.6,0.8099999999999999,0.012247448713915856,130816.0,1054.5596237292607,15.0,True Positive,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert6-True,-bk --kInd-inv,Proof,1.47,0.12,196.0,0.808,0.013038404810405257,130000.0,603.5760101263138,15.0,True Positive,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert6-True,-p,Proof,1.002,0.11000000000000001,188.0,0.59,0.010000000000000009,121073.6,308.3193149966444,2.0,True Positive,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert6-True,-g,TIMEOUT,32.952,1.432,114.0,30.052,0.013038404810404202,300450.4,1620.6532016443246,0.0,,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert6-True,-gB,Proof,6.803999999999999,0.296,162.6,4.348,0.019235384061671305,203689.6,5970.039597858627,279.0,True Positive,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert6-True,-g --gpdr-smi,TIMEOUT,32.52,0.274,108.6,30.053999999999995,0.00894427190999877,288920.8,5068.771369868639,0.0,,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert6-True,-gB --gpdr-smi,Proof,3.694,0.146,157.8,2.43,0.01581138830084191,156871.2,2271.2734753877617,148.0,True Positive,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert6-True,-g --gpdr-ats,TIMEOUT,33.674,1.46,116.4,30.052,0.008366600265340364,303099.2,7583.207448039385,0.0,,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert6-True,-gB --gpdr-ats,Proof,4.5,0.2,194.4,2.41,0.012247448713915811,183188.8,4661.3640921944725,135.0,True Positive,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert6-True,-g --gpdr-smi --gpdr-ats,TIMEOUT,33.17,0.266,111.0,30.046000000000003,0.008944271909998969,282517.6,431.82033300899576,0.0,,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Assert6-True,-gB --gpdr-smi --gpdr-ats,Proof,4.294,0.144,164.2,2.696,0.015165750888103013,152468.0,2796.9397562335876,165.0,True Positive,True,havoc assert if
SvBenchmarksJava_JbmcRegression_Iarith1-True,--warmup,-,0.504,0.052000000000000005,197.0,0.28,0.007071067811865462,74968.8,745.2645167992368,0.0,,True,
SvBenchmarksJava_JbmcRegression_Iarith1-True,-b,NoResult,9.658,0.28,151.6,6.542,0.03563705936241104,408452.8,2151.818579713448,101.0,,True,
